brand,product,prop_deep_shades,shade_description,shade_hex,shade_lightness,shade_placement
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Java (deep skin tones with cool undertones),#603F35,0.292156862745098,1
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Goa (deep skin tones with warm undertones),#6D3E32,0.311764705882353,2
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Punaluu (deep skin tones with warm rose undertones),#835240,0.382352941176471,3
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Mumbai (medium deep skin tones with golden undertones),#985E41,0.425490196078431,4
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Cali (medium tan skin tones with warm golden undertones),#985A4A,0.443137254901961,5
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Mallorca (medium skin tones with neutral to olive undertones),#B5845C,0.535294117647059,6
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Kapua (medium skin tones with a combination olive-gold undertone),#C38469,0.588235294117647,7
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Lucia (medium skin tones with neutral to light olive undertones)  selected,#DF9B6A,0.645098039215686,8
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Seville (neutral to light olive undertones),#D1A580,0.66078431372549,9
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Honey (fair to light skin tones with yellow to olive undertones),#E2B07A,0.682352941176471,10
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Biscay (fair to light skin tones with neutral to cool undertones),#D4B08C,0.690196078431373,11
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Sand (medium light skin tones with golden undertones),#DDAD83,0.690196078431373,12
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Marino (light skin tones with neutral undertones),#E4AB7E,0.694117647058824,13
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Lucerne (light to medium skin tones with neutral undertones),#D9B192,0.711764705882353,14
Au Naturale,Zero Gravity C2P Foundation,0.3333333333333333,Porcelain (fairest skin tones with neutral to cool undertones),#E9CBB3,0.807843137254902,15
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Cocoa 30 for very deep neutral skin with subtle red undertones,#7A5542,0.368627450980392,1
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Truffle 29 for deep neutral skin with golden undertones,#96613F,0.417647058823529,2
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Mocha 31 for very deep cool skin with red undertones,#A16442,0.445098039215686,3
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Chai 26 for dark warm skin with golden undertones,#A77040,0.452941176470588,4
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Espresso 27 for deep cool skin with red undertones,#A17555,0.482352941176471,5
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Maple 24.5 for dark cool skin with red undertones,#B77F56,0.527450980392157,6
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Walnut 23 for tan-dark neutral skin with subtle golden under,#B78059,0.533333333333333,7
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Cinnamon 25 for dark neutral skin with subtle golden undertones,#C38654,0.547058823529412,8
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Latte 24 for tan-dark warm skin with golden undertones,#C28A5B,0.558823529411765,9
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Sable 21 for tan warm skin with golden undertones,#CF9454,0.570588235294118,10
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Toffee 19 for medium-tan warm skin with golden undertones,#D29F5E,0.596078431372549,11
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Pecan 18 for medium-tan neutral skin with peach undertones,#DCA363,0.625490196078431,12
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Almond 22 for tan-dark cool skin with rosy undertones - Selected,#C89D87,0.656862745098039,13
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Oak 20 for tan cool skin with rosy undertones,#D2A288,0.67843137254902,14
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Fawn 17 for medium-tan cool skin with rosy undertones,#CEA896,0.698039215686274,15
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Sandalwood 15 for light neutral skin with subtle yellow undertones,#EFB87D,0.713725490196078,16
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Silk 14 for very light neutral skin with peach undertones,#E3C08F,0.725490196078431,17
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Linen 10.5 for medium cool skin with subtle peach undertones,#D9B09A,0.727450980392157,18
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Butterscotch 15.5 for medium neutral skin with peach undertones,#E4B691,0.731372549019608,19
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Cool Beige 10 for medium cool skin with pink undertones,#E7B995,0.745098039215686,20
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Warm Natural 12 for light warm skin with yellow undertones,#F0C892,0.756862745098039,21
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Flax 9.5 for light cool skin with pink undertones,#DEB8A5,0.758823529411765,22
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Sandstone 16 for medium warm skin with yellow undertones,#F4C591,0.762745098039216,23
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Natural 11 for light neutral skin with subtle pink undertones,#F4C594,0.768627450980392,24
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Shell 7.5 for very light cool skin with pink undertones,#E9B6A6,0.782352941176471,25
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Warm Light 07 for fair warm skin with yellow undertones,#F6CC9C,0.788235294117647,26
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Golden Ivory 08 for very light warm skin with yellow undertones,#F4CD9E,0.788235294117647,27
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Golden Nude 13 for very light neutral skin with subtle yellow undertones,#F3CDA0,0.790196078431373,28
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Natural Light 09 for very light warm skin with subtle peach undertones,#F6CCA2,0.8,29
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Cashmere 06 for fair neutral skin with subtle yellow undertones,#FBD2A8,0.82156862745098,30
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Sateen 05 for fair cool skin with pink undertones,#F6D1AF,0.825490196078431,31
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Aspen 04 for fair neutral skin with subtle pink undertones,#FED9B6,0.854901960784314,32
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Fair 01 for very fair neutral skin with peach undertones,#F6D8C4,0.866666666666667,33
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Porcelain 0.5 for very fair cool skin with pink undertones,#FCD3C1,0.872549019607843,34
bareMinerals,BAREPRO Longwear Powder Foundation ,0.14285714285714285,Ivory 02 for very fair warm skin with yellow undertones,#FDD9C0,0.872549019607843,35
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Cocoa 30 (for very deep neutral skin w/ subtle red undertones),#764D31,0.327450980392157,1
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Mocha 31 (for very deep cool skin w/ red undertones),#8E441E,0.337254901960784,2
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Truffle 29 (for deep neutral skin w/ golden undertones),#855637,0.368627450980392,3
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Espresso 27 (for deep cool skin w/ red undertones),#8C5833,0.374509803921569,4
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Chai 26 (for dark warm skin w/ golden undertones),#9E613B,0.425490196078431,5
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Cinnamon 25 (for dark neutral skin w/ subtle golden undertones),#B56729,0.435294117647059,6
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Maple 24.5 (for dark cool skin w/ red undertones),#AA6638,0.443137254901961,7
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Latte 24 (for tan-dark warm skin w/ golden undertones),#B26C32,0.447058823529412,8
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Walnut 23 (for tan-dark neutral skin w/ subtle golden undertones),#AA673B,0.449019607843137,9
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Sable 21 (for tan warm skin w/ golden undertones),#C4885C,0.564705882352941,10
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Almond 22 (for tan-dark cool skin w/ rosy undertones),#BE8A6F,0.590196078431373,11
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Oak 20 (for tan cool skin with rosy undertones),#C88E6F,0.609803921568628,12
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Fawn 17 (for medium-tan cool skin w/ rosy undertones),#C3957E,0.629411764705882,13
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Pecan 18 (for medium-tan neutral skin w/ peach undertones),#DB986C,0.641176470588235,14
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Sandalwood 15 (for light neutral skin w/ subtle yellow undertones),#DC9C70,0.650980392156863,15
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Linen 10.5 (for medium cool skin w/ subtle peach undertones),#D19F84,0.668627450980392,16
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Warm Natural 12 (for light warm skin w/ yellow undertones),#DD9F7A,0.672549019607843,17
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Cool Beige 10 (for medium cool skin w/ pink undertones),#D8A381,0.676470588235294,18
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Butterscotch 15.5 (for medium neutral skin w/ peach undertones),#DFA97B,0.67843137254902,19
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Sandstone 16 (for medium warm skin w/ yellow undertones),#E4A176,0.67843137254902,20
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Light Natural 09 (for very light warm skin w/ subtle peach undertones),#DCAC88,0.698039215686274,21
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Natural 11 (for light neutral skin w/ subtle pink undertones),#E7A984,0.711764705882353,22
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Silk 14 (for very light neutral skin w/ peach undertones),#EFAA7D,0.713725490196078,23
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Flax 9.5 (for light cool skin w/ pink undertones),#D9AC95,0.717647058823529,24
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Sateen 05 (for fair cool skin w/ pink undertones),#E6B295,0.743137254901961,25
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Shell 7.5 (for very light cool skin w/ pink undertones),#E6A996,0.745098039215686,26
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Aspen 04 (for fair neutral skin w/ subtle pink undertones),#ECB591,0.747058823529412,27
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Golden Ivory 08 (for very light warm skin w/ yellow undertones),#F4C398,0.776470588235294,28
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Warm Light 07 (for fair warm skin w/ yellow undertones),#F5C59D,0.788235294117647,29
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Cashmere 06 (for fair neutral skin w/ subtle yellow undertones),#F7C39D,0.792156862745098,30
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Fair 01 (for very fair neutral skin w/ peach undertones)  selected,#FBCDB0,0.837254901960784,31
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Ivory 2 (for very fair warm skin w/ yellow undertones),#FDCFAE,0.837254901960784,32
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,0.2727272727272727,Porcelain 0.5 (for very fair cool skin w/ pink undertones)),#FCC8B2,0.843137254901961,33
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Cocoa 30 (for very deep neutral skin w/ subtle red undertones),#764D31,0.327450980392157,1
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Mocha 31 (for very deep cool skin w/ red undertones),#8E441E,0.337254901960784,2
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Truffle 29 (for deep neutral skin w/ golden undertones),#855637,0.368627450980392,3
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Espresso 27 (for deep cool skin w/ red undertones),#8C5833,0.374509803921569,4
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Chai 26 (for dark warm skin w/ golden undertones),#9E613B,0.425490196078431,5
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Cinnamon 25 (for dark neutral skin w/ subtle golden undertones),#B56729,0.435294117647059,6
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Maple 24.5 (for dark cool skin w/ red undertones),#AA6638,0.443137254901961,7
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Latte 24 (for tan-dark warm skin w/ golden undertones),#B26C32,0.447058823529412,8
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Walnut 23 (for tan-dark neutral skin w/ subtle golden undertones),#AA673B,0.449019607843137,9
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Sable 21 (for tan warm skin w/ golden undertones),#C4885C,0.564705882352941,10
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Almond 22 (for tan-dark cool skin w/ rosy undertones),#BE8A6F,0.590196078431373,11
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Oak 20 (for tan cool skin w/ rosy undertones),#C88E6F,0.609803921568628,12
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Toffee 19 (for medium-tan warm skin w/ golden undertones),#D79562,0.613725490196078,13
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Fawn 17 (for medium-tan cool skin w/ rosy undertones),#C3957E,0.629411764705882,14
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Pecan 18 (for medium-tan neutral skin w/ peach undertones),#DB986C,0.641176470588235,15
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Sandalwood 15 (for light neutral skin w/ subtle yellow undertones),#DC9C70,0.650980392156863,16
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Linen 10.5 (for medium cool skin w/ subtle peach undertones),#D19F84,0.668627450980392,17
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Warm Natural 12 (for light warm skin w/ yellow undertones),#DD9F7A,0.672549019607843,18
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Cool Beige 10 (for medium cool skin w/ pink undertones),#D8A381,0.676470588235294,19
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Butterscotch 15.5 (for medium neutral skin w/ peach undertones),#DFA97B,0.67843137254902,20
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Sandstone 16 (for medium warm skin w/ yellow undertones),#E4A176,0.67843137254902,21
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Light Natural 09 (for very light warm skin w/ subtle peach undertones),#DCAC88,0.698039215686274,22
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Golden Nude 13 (for very light neutral skin w/ subtle yellow undertones),#EBAB7F,0.709803921568627,23
bareMinerals,BAREPRO Performance Wear Powder Foundation,0.2571428571428571,Natural 11 (for light neutral skin w/ subtle pink undertones),#E7A984,0.711764705882353,24
